-1.4576009,1.2624553,2.6065261
-1.5520043,1.4349380,2.5959567
-1.6308342,1.6182032,2.5816852
-1.6927308,1.8109221,2.5600327
-1.7353429,2.0051295,2.5102281
-1.7597897,2.2039892,2.4598605
-1.7655423,2.4046755,2.4090205
-1.7526526,2.6037287,2.3549327
-1.7210286,2.8018465,2.2995571
-1.6709856,2.9951474,2.2375528
-1.6023135,3.1831894,2.1717992
-1.5151163,3.3630976,2.0981376
-1.4088102,3.5327684,2.0817435
-1.2845460,3.6888403,2.1121518
-1.1420965,3.8306930,2.1560558
-0.9861601,3.9539403,2.2020141
-0.8147240,4.0599701,2.2358602
-0.6330116,4.1448145,2.2963291
-0.4466668,4.2081921,2.3854918
-0.2501823,4.2556902,2.5427868
-0.0553452,4.2888313,2.6971215
0.1408923,4.3115896,2.8444928
0.3419840,4.3252640,2.9828202
0.5393919,4.3294219,3.1040310
0.7389921,4.3239335,3.0789589
0.9412603,4.3075356,2.9529855
1.1369476,4.2800952,2.8354101
1.3343475,4.2396583,2.7248311
1.5267057,4.1865681,2.6333150
1.7158374,4.1197011,2.5544636
1.8989791,4.0392870,2.4900555
2.0757512,3.9448196,2.4375432
2.2437401,3.8369146,2.3918558
2.4029921,3.7145899,2.3562594
2.5493000,3.5801415,2.3234689
2.6843319,3.4304158,2.3195611
2.8025882,3.2698688,2.3139362
2.9038472,3.0971542,2.3039311
2.9857103,2.9131798,2.2927640
3.0443409,2.7243904,2.2812030
3.0797316,2.5266013,2.2716035
3.0906640,2.3265149,2.2689746
3.0809153,2.1285004,2.2744075
3.0555500,1.9321440,2.2927959
3.0166369,1.7372188,2.3265180
2.9633505,1.5443311,2.3701087
2.8940864,1.3558922,2.4168322
2.8091838,1.1766437,2.4624851
2.7071924,1.0048427,2.5056411
2.5887916,0.8424587,2.5463599
2.4566804,0.6926602,2.5834435
2.3117736,0.5553848,2.6171667
2.1547481,0.4306027,2.6483816
1.9885337,0.3199566,2.6744872
1.8136423,0.2231114,2.6948516
1.6312297,0.1403930,2.7114321
1.4434255,0.0725094,2.7174488
1.2505346,0.0194532,2.7190545
1.0542547,-0.0182340,2.7148661
0.8553395,-0.0402207,2.7053902
0.6556140,-0.0460491,2.6943495
0.4558796,-0.0353520,2.6817989
0.2574956,-0.0077376,2.6691543
0.0633006,0.0367012,2.6564187
-0.1276098,0.0986577,2.6432639
-0.3119133,0.1775491,2.6312872
-0.4868750,0.2720534,2.6213910
-0.6539768,0.3827306,2.6197006
-0.8114181,0.5076463,2.6241424
-0.9577910,0.6433138,2.6302226
-1.0945642,0.7872598,2.6336880
-1.2236563,0.9377950,2.6305764
-1.3454567,1.0951524,2.6230439
-1.4576009,1.2624553,2.6065261
